timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,label,
199903,-0.99,-0.12,-0.08,-1.77,14.83,1.59,default,FALSE
199911,-0.99,-0.12,-0.08,-2.08,13.18,-0.12,default,FALSE
199919,-0.99,-0.11,-0.08,-2.08,11.9,-2.44,default,FALSE
199927,-0.98,-0.09,-0.06,-2.08,11.9,-2.44,default,FALSE
199935,-0.97,-0.1,-0.07,-0.98,10.01,-5.43,default,FALSE
199943,-0.99,-0.13,-0.08,0.18,6.96,-6.84,default,FALSE
199951,-0.98,-0.12,-0.06,0,5.68,-6.29,default,FALSE
199959,-0.96,-0.05,-0.08,0.61,3.85,-6.16,default,FALSE
199967,-0.99,-0.08,-0.05,2.08,1.46,-6.71,default,FALSE
199975,-0.97,-0.06,-0.05,3.36,-0.55,-6.23,default,FALSE
199983,-0.99,-0.07,-0.08,4.76,-2.75,-3.91,default,FALSE
199991,-1,-0.08,-0.08,6.16,-3.97,-2.01,default,FALSE
199999,-0.99,-0.1,-0.07,5.98,-4.52,0.55,default,FALSE
200007,-0.99,-0.1,-0.07,5.55,-5.8,1.04,default,FALSE
200015,-0.98,-0.1,-0.08,5.68,-7.51,0.18,default,FALSE
200023,-0.98,-0.1,-0.08,5.68,-7.51,0.18,default,FALSE
200031,-0.99,-0.1,-0.08,6.53,-8.42,-3.23,default,FALSE
200039,-1,-0.09,-0.08,6.53,-8.42,-3.23,default,FALSE
200047,-1,-0.09,-0.09,8.61,-10.13,-3.78,default,FALSE
200055,-1.01,-0.1,-0.1,9.64,-9.7,-4.03,default,FALSE
200063,-1.02,-0.1,-0.11,9.46,-8.18,-4.46,default,FALSE
200071,-1.02,-0.1,-0.12,8.48,-5.49,-5.19,default,FALSE
200079,-1.01,-0.09,-0.11,7.39,-2.32,-5.25,default,FALSE
200087,-1,-0.08,-0.11,6.59,-0.31,-4.52,default,FALSE
200095,-1,-0.08,-0.11,6.41,0.55,-2.75,default,FALSE
200103,-1,-0.07,-0.1,5.98,0.55,-0.31,default,FALSE
200111,-1,-0.07,-0.1,5.98,0.55,-0.31,default,FALSE
200119,-1.01,-0.07,-0.1,5.74,1.59,2.44,default,FALSE
200127,-1,-0.08,-0.1,5.74,1.59,2.44,default,FALSE
200135,-1,-0.09,-0.1,5.55,2.08,3.36,default,FALSE
200143,-0.99,-0.1,-0.11,5.49,2.01,3.78,default,FALSE
200151,-1,-0.12,-0.11,5.8,1.28,3.3,default,FALSE
200159,-1,-0.11,-0.09,5.49,0.85,1.28,default,FALSE
200167,-0.98,-0.1,-0.11,4.52,1.4,-0.67,default,FALSE
200175,-1.02,-0.1,-0.1,3.85,0.67,-0.79,default,FALSE
200183,-1,-0.08,-0.08,2.81,2.93,-2.44,default,FALSE
200191,-0.96,-0.08,-0.09,2.01,4.03,-3.11,default,FALSE
200199,-0.97,-0.1,-0.09,2.5,0.49,-2.08,default,FALSE
200207,-0.97,-0.1,-0.09,1.95,-2.87,-1.34,default,FALSE
200215,-1.03,-0.09,-0.07,0.24,-1.22,-1.65,default,FALSE
200223,-1,-0.06,-0.08,0.24,-1.22,-1.65,default,FALSE
200231,-0.99,-0.08,-0.08,0.73,-0.12,-0.79,default,FALSE
200239,-0.99,-0.1,-0.09,0.73,-0.12,-0.79,default,FALSE
200247,-1,-0.09,-0.1,2.01,-2.62,-1.89,default,FALSE
200255,-1.01,-0.09,-0.11,2.81,-2.26,-3.17,default,FALSE
200263,-1.01,-0.09,-0.11,3.6,-0.67,-4.03,default,FALSE
200271,-1.01,-0.08,-0.11,3.6,0.98,-3.78,default,FALSE
200279,-1,-0.08,-0.1,3.36,2.26,-3.23,default,FALSE
200287,-1,-0.07,-0.1,2.81,2.62,-2.01,default,FALSE
200295,-1,-0.07,-0.1,2.26,2.14,-0.31,default,FALSE
200303,-1,-0.07,-0.1,1.71,1.65,1.59,default,FALSE
200311,-1,-0.09,-0.1,1.46,1.22,2.87,default,FALSE
200319,-1,-0.09,-0.1,1.46,1.22,2.87,default,FALSE
200327,-1,-0.1,-0.1,1.34,1.1,1.83,default,FALSE
200335,-1,-0.11,-0.1,1.34,1.1,1.83,default,FALSE
200343,-1,-0.11,-0.1,0.67,1.83,-0.31,default,FALSE
200351,-1,-0.1,-0.1,0.18,2.32,-2.01,default,FALSE
200359,-0.99,-0.08,-0.1,-0.43,2.56,-2.62,default,FALSE
200367,-0.99,-0.08,-0.1,-0.55,1.83,-2.38,default,FALSE
200375,-0.99,-0.08,-0.1,-0.67,0.31,-1.53,default,FALSE
200383,-1.01,-0.08,-0.09,-0.12,-0.61,-1.04,default,FALSE
200391,-1.01,-0.07,-0.09,0.24,0.18,-1.1,default,FALSE
200399,-1,-0.07,-0.09,0.73,1.53,-1.34,default,FALSE
200407,-1,-0.07,-0.09,1.46,1.4,-1.4,default,FALSE
200415,-0.99,-0.08,-0.09,2.38,0.55,-2.08,default,FALSE
200423,-0.99,-0.09,-0.09,2.38,0.55,-2.08,default,FALSE
200431,-1,-0.08,-0.09,2.62,-0.12,-3.05,default,FALSE
200439,-1.01,-0.07,-0.1,3.72,-0.18,-4.03,default,FALSE
200447,-1.01,-0.04,-0.1,5.37,0.37,-3.91,default,FALSE
200455,-1.01,-0.03,-0.11,7.75,1.59,-2.26,default,FALSE
200463,-1.01,-0.04,-0.12,11.05,3.11,0.67,default,FALSE
200471,-1,-0.06,-0.1,15.08,5.49,1.71,default,FALSE
200479,-1.01,-0.06,-0.11,18.37,6.47,1.28,default,FALSE
200487,-1,-0.07,-0.1,21.36,7.26,1.1,default,FALSE
200495,-1,-0.06,-0.1,22.83,7.69,1.1,default,FALSE
200503,-1,-0.06,-0.1,24.05,7.14,0.92,default,FALSE
200511,-0.99,-0.09,-0.1,24.84,6.16,-0.37,default,FALSE
200519,0,0,0,0,0,ovf,default,FALSE
200527,-0.95,-0.11,-0.11,23.8,4.39,-10.5,default,FALSE
200535,-0.91,-0.11,-0.12,0,0,0,default,FALSE
200543,-0.98,-0.15,-0.09,22.71,-6.29,-19.96,default,FALSE
200551,-1.06,-0.17,-0.08,20.45,-9.89,-27.22,default,FALSE
200559,-1.04,-0.11,-0.1,15.2,-5.49,-29.79,default,FALSE
200567,-0.94,-0.05,-0.1,9.89,0.06,-28.08,default,FALSE
200575,-0.99,-0.05,-0.09,8.67,-3.36,-25.76,default,FALSE
200583,-1,-0.05,-0.1,8.73,-5.25,-23.01,default,FALSE
200591,-1,-0.03,-0.12,7.2,-5.43,-20.2,default,FALSE
200599,-1.01,-0.03,-0.11,6.04,-5.49,-17.52,default,FALSE
200607,-1.01,-0.03,-0.11,6.04,-5.49,-17.52,default,FALSE
200615,-1.02,-0.03,-0.1,5,-2.87,-13.24,default,FALSE
200623,-1.09,-0.01,-0.14,5,-2.87,-13.24,default,FALSE
200631,-0.97,0,-0.09,2.62,0.37,-7.39,default,FALSE
200639,-0.99,-0.02,-0.09,1.28,2.08,-2.32,default,FALSE
200647,-1,-0.03,-0.09,2.2,0.55,-0.61,default,FALSE
200655,-1,-0.03,-0.1,1.46,-0.24,0.61,default,FALSE
200663,-1.01,-0.04,-0.09,1.59,-0.61,1.28,default,FALSE
200671,-1.01,-0.05,-0.11,1.71,0.24,0.31,default,FALSE
200679,-1.01,-0.05,-0.11,1.28,1.46,-1.83,default,FALSE
200687,-1,-0.05,-0.1,0.67,2.56,-3.23,default,FALSE
200695,-0.99,-0.03,-0.1,-0.18,2.62,-3.78,default,FALSE
200703,-0.99,-0.03,-0.1,-0.98,1.89,-2.32,default,FALSE
200711,-1,-0.02,-0.1,-0.73,0.61,-0.55,default,FALSE
200719,-1,-0.02,-0.1,-0.73,0.61,-0.55,default,FALSE
200727,-1,-0.03,-0.11,0.12,0.18,-0.37,default,FALSE
200735,-1,-0.03,-0.11,0.18,0.18,-0.43,default,FALSE
200743,-1,-0.05,-0.11,-0.12,0.55,-0.31,default,FALSE
200751,-1,-0.06,-0.11,-0.61,0.61,-0.49,default,FALSE
200759,-1,-0.06,-0.11,-1.46,0.61,-0.73,default,FALSE
200767,-1,-0.05,-0.11,-2.01,0.18,-0.98,default,FALSE
200775,-1,-0.05,-0.12,-2.44,0.31,-1.04,default,FALSE
200783,-1,-0.05,-0.11,-2.75,0.49,-0.92,default,FALSE
200791,-0.99,-0.04,-0.11,-2.99,0.98,-1.04,default,FALSE
200799,-0.99,-0.04,-0.11,-2.99,0.55,-0.55,default,FALSE
200807,-1,-0.06,-0.14,-2.62,0.67,-0.61,default,FALSE
200815,-1,-0.06,-0.14,-2.62,0.67,-0.61,default,FALSE
200823,-1.01,-0.11,-0.13,-2.38,1.34,-0.92,default,FALSE
200831,-0.97,-0.13,-0.14,-2.38,1.34,-0.92,default,FALSE
200839,-1.01,-0.11,-0.14,-4.46,0.79,-0.24,default,FALSE
200847,-1,-0.07,-0.11,-7.51,0.98,-1.59,default,FALSE
200855,-1.01,-0.04,-0.11,-8.3,0.67,-0.98,default,FALSE
200863,-0.99,-0.03,-0.11,-7.51,0.49,-1.34,default,FALSE
200871,-0.97,-0.01,-0.09,-8.48,0.18,-1.4,default,FALSE
200879,-1.02,0,-0.08,-8.42,-0.06,-1.28,default,FALSE
200887,-1.01,0.02,-0.1,-6.65,0.12,-1.28,default,FALSE
200895,-1,0.01,-0.09,-5.07,0.85,-1.04,default,FALSE
200903,-1,0.01,-0.09,-5.07,0.85,-1.04,default,FALSE
200911,-1,0.02,-0.08,-1.22,0.73,-0.55,default,FALSE
200919,-1,0.02,-0.1,-1.22,0.73,-0.55,default,FALSE
200927,-1,0,-0.09,0.61,0.67,-0.31,default,FALSE
200935,-1,0,-0.1,0.85,1.16,0.24,default,FALSE
200943,-1,0,-0.1,1.1,1.1,-0.18,default,FALSE
200951,-1,-0.01,-0.1,1.34,0.85,0,default,FALSE
200959,-1,0,-0.1,1.28,0.61,0.06,default,FALSE
200967,-1,0.01,-0.1,1.22,0.85,-0.18,default,FALSE
200975,-1,-0.03,-0.11,1.53,0.79,0,default,FALSE
200983,-1,-0.03,-0.11,1.53,1.04,-0.06,default,FALSE
200991,-1,-0.03,-0.11,1.46,1.46,-0.06,default,FALSE
200999,-1,-0.03,-0.11,1.46,1.77,0,default,FALSE
201007,-1,-0.03,-0.11,1.46,2.32,-0.06,default,FALSE
201015,-1,-0.03,-0.11,1.46,2.32,-0.06,default,FALSE
201023,-1,-0.03,-0.11,1.53,2.44,-0.06,default,FALSE
201031,-1,-0.03,-0.11,1.53,2.44,-0.06,default,FALSE
201039,-1,-0.04,-0.11,1.95,2.14,0.06,default,FALSE
201047,-1,-0.04,-0.12,1.77,1.65,0.12,default,FALSE
201055,-1,-0.04,-0.11,1.1,1.4,-0.31,default,FALSE
201063,-1,-0.03,-0.1,0.06,1.34,-0.31,default,FALSE
201071,-1,-0.02,-0.1,-0.31,1.34,-0.43,default,FALSE
201079,-1,-0.02,-0.1,0.18,1.4,-0.43,default,FALSE
201087,-1,-0.03,-0.11,0.67,1.46,-0.43,default,FALSE
201095,-1,-0.03,-0.11,0.67,1.65,-0.43,default,FALSE
201103,-1,-0.04,-0.12,0.37,1.71,-0.55,default,FALSE
201111,-1,-0.04,-0.12,0.37,1.71,-0.55,default,FALSE
201119,-1,-0.04,-0.11,-0.12,1.4,-0.37,default,FALSE
201127,-1,-0.02,-0.1,-0.12,1.4,-0.37,default,FALSE
201135,-1,-0.01,-0.09,-0.24,1.71,-0.49,default,FALSE
201143,-1,-0.03,-0.1,0.98,1.71,-0.24,default,FALSE
201151,-1,-0.03,-0.11,1.34,1.34,-0.06,default,FALSE
201159,-1,-0.03,-0.11,1.1,0.85,-0.18,default,FALSE
201167,-1,-0.03,-0.11,0.92,0.67,-0.24,default,FALSE
201175,-1,-0.03,-0.11,0.98,0.49,-0.37,default,FALSE
201183,-1,-0.03,-0.11,1.1,0.37,-0.31,default,FALSE
201191,-1,-0.03,-0.11,0.92,0.55,-0.18,default,FALSE
201199,-1,-0.03,-0.11,0.98,0.85,0.06,default,FALSE
201207,-1,-0.03,-0.11,0.98,0.92,-0.06,default,FALSE
201215,-1,-0.03,-0.11,0.98,0.92,-0.06,default,FALSE
201223,-1,-0.03,-0.11,1.04,1.1,-0.18,default,FALSE
201231,-1,-0.03,-0.11,1.04,1.22,-0.06,default,FALSE
201239,-1,-0.03,-0.11,1.1,1.1,0,default,FALSE
201247,-1,-0.03,-0.11,1.16,1.28,-0.18,default,FALSE
201255,-1,-0.03,-0.11,1.22,1.22,-0.24,default,FALSE
201263,-1,-0.03,-0.11,0.98,1.16,-0.24,default,FALSE
201271,-1,-0.03,-0.11,1.04,1.16,0,default,FALSE
201279,-1,-0.03,-0.11,1.1,1.04,-0.06,default,FALSE
201287,-1,-0.03,-0.11,1.04,0.92,-0.18,default,FALSE
201295,-1,-0.03,-0.11,0.98,1.1,-0.18,default,FALSE
201303,-1,-0.04,-0.11,0.43,1.16,-0.31,default,FALSE
201311,-1,-0.04,-0.11,0.43,1.16,-0.31,default,FALSE
201319,-1,-0.03,-0.11,-0.55,1.4,-0.43,default,FALSE
201327,-1,-0.02,-0.11,-0.55,1.4,-0.43,default,FALSE
201335,-1,-0.03,-0.11,0.92,1.28,-0.18,default,FALSE
201343,-1,-0.03,-0.11,1.4,0.92,-0.06,default,FALSE
201351,-1,-0.03,-0.11,1.4,1.16,0,default,FALSE
201359,-1,-0.03,-0.11,1.59,1.53,-0.06,default,FALSE
201367,-1,-0.03,-0.11,1.59,1.71,-0.12,default,FALSE
201375,-1,-0.03,-0.11,1.65,1.65,-0.12,default,FALSE
201383,-1,-0.03,-0.11,1.53,1.53,-0.06,default,FALSE
201391,-1,-0.03,-0.11,1.65,1.65,-0.12,default,FALSE
201399,-1,-0.03,-0.11,1.65,1.65,-0.12,default,FALSE
201407,-1,-0.03,-0.11,1.65,1.89,0.06,default,FALSE
201415,-1,-0.03,-0.11,1.65,1.89,0.06,default,FALSE
201423,-1,-0.03,-0.11,1.65,1.77,0.06,default,FALSE
201431,-1,-0.03,-0.11,1.53,1.89,-0.12,default,FALSE
201439,-1,-0.03,-0.11,1.53,1.65,-0.12,default,FALSE
201447,-1,-0.03,-0.11,1.46,1.34,-0.18,default,FALSE
201455,-1,-0.03,-0.11,1.34,1.46,-0.12,default,FALSE
201463,-1,-0.03,-0.11,1.46,1.46,-0.12,default,FALSE
201471,-1,-0.03,-0.11,1.34,1.4,-0.06,default,FALSE
201479,-1,-0.03,-0.11,1.4,1.4,-0.06,default,FALSE
201487,-1,-0.03,-0.11,1.53,1.46,-0.12,default,FALSE
201495,-1,-0.03,-0.11,1.34,1.71,-0.12,default,FALSE
201503,-1,-0.03,-0.11,1.59,1.71,-0.06,default,FALSE
201511,-1,-0.03,-0.11,1.59,1.71,-0.06,default,FALSE
201519,-1,-0.03,-0.11,1.83,1.89,-0.12,default,FALSE
201527,-1,-0.02,-0.11,2.08,1.83,-0.06,default,FALSE
201535,-1,-0.04,-0.11,3.17,1.22,0.18,default,FALSE
201543,-1,-0.03,-0.11,3.23,1.4,0.18,default,FALSE
201551,-1,-0.03,-0.11,3.17,1.77,0.06,default,FALSE
201559,-1,-0.03,-0.11,3.66,1.71,0.24,default,FALSE
201567,-1,-0.04,-0.11,3.97,1.71,0.24,default,FALSE
201575,-1,-0.04,-0.11,3.66,1.59,0.18,default,FALSE
201583,-1,-0.03,-0.1,3.23,1.4,0.12,default,FALSE
201591,-1,-0.03,-0.1,3.11,0.92,0.43,default,FALSE
201599,-0.99,-0.03,-0.11,3.23,0.55,1.34,default,FALSE
201607,-0.99,-0.03,-0.11,3.23,0.55,1.34,default,FALSE
201615,-1,-0.03,-0.11,3.78,-0.61,2.81,default,FALSE
201623,-1,-0.03,-0.11,3.78,-0.61,2.81,default,FALSE
201631,-1,-0.04,-0.11,4.58,-0.67,2.99,default,FALSE
201639,-1.01,-0.04,-0.11,5.25,-0.67,2.56,default,FALSE
201647,-1,-0.04,-0.1,5.19,0.12,1.46,default,FALSE
201655,-1,-0.03,-0.11,4.03,0.73,1.53,default,FALSE
201663,-1,-0.04,-0.12,3.42,0.67,2.2,default,FALSE
201671,-1,-0.05,-0.11,3.36,1.28,1.22,default,FALSE
201679,-1,-0.03,-0.11,3.11,1.89,0.24,default,FALSE
201687,-1,-0.04,-0.12,3.3,2.01,0.37,default,FALSE
201695,-1,-0.04,-0.12,3.3,2.01,0.37,default,FALSE
201703,-1,-0.04,-0.11,3.78,3.66,-0.85,default,FALSE
201711,-1,-0.04,-0.12,3.78,3.66,-0.85,default,FALSE
201719,-0.99,-0.03,-0.1,4.39,3.91,-1.46,default,FALSE
201727,-0.99,-0.03,-0.1,4.88,3.05,-0.67,default,FALSE
201735,-1,-0.03,-0.11,4.82,2.56,0.24,default,FALSE
201743,-0.99,-0.05,-0.11,5.07,2.14,0.55,default,FALSE
201751,-1,-0.07,-0.12,3.17,1.4,0.85,default,FALSE
201759,-1.01,-0.05,-0.11,-0.24,1.34,0.92,default,FALSE
201767,-1,-0.04,-0.1,-1.04,2.32,-0.24,default,FALSE
201775,-0.99,-0.04,-0.1,-0.61,2.75,-0.73,default,FALSE
201783,-1,-0.02,-0.11,-0.61,2.32,-0.55,default,FALSE
201791,-1,-0.02,-0.11,0.85,1.77,-0.31,default,FALSE
201799,-1,-0.02,-0.1,3.3,1.77,-0.49,default,FALSE
201807,-1,-0.03,-0.11,3.3,1.77,-0.49,default,FALSE
201815,-1,-0.04,-0.11,4.88,1.46,-0.61,default,FALSE
201823,-1,-0.04,-0.11,4.88,1.46,-0.61,default,FALSE
201831,-1,-0.04,-0.11,5.13,1.71,-0.61,default,FALSE
201839,-1,-0.03,-0.1,5.13,1.65,-0.37,default,FALSE
201847,-1,-0.04,-0.1,4.15,0.85,-0.31,default,FALSE
201855,-1,-0.04,-0.1,3.11,0.12,0.12,default,FALSE
201863,-1.01,0.03,-0.2,1.65,-0.31,0.06,default,FALSE
201871,-1,-0.02,-0.1,-0.31,-0.79,0.49,default,FALSE
201879,-1,-0.03,-0.12,1.83,-0.37,0.12,default,FALSE
201887,-1,-0.03,-0.12,2.81,-0.55,0,default,FALSE
201895,-1,-0.05,-0.2,2.87,-1.04,-1.46,default,FALSE
201903,-1,-0.05,-0.2,2.87,-1.04,-1.46,default,FALSE
201911,-1.01,-0.1,-0.08,2.81,-2.87,-5.25,oneshot,TRUE
201919,-1,-0.1,-0.11,2.81,-2.87,-5.25,oneshot,FALSE
201927,-1.01,-0.08,-0.07,-6.41,-3.3,-5.43,oneshot,FALSE
201935,-1.03,0.02,-0.04,-13.67,-3.48,-3.54,oneshot,FALSE
201943,-1.01,0,-0.08,-15.44,-0.12,-3.17,oneshot,FALSE
201951,-1.02,0,-0.14,-14.4,3.11,-2.93,oneshot,FALSE
201959,-0.96,0.03,-0.06,-11.6,8.18,-1.59,oneshot,FALSE
201967,-1,0.01,-0.14,-4.39,11.54,-1.77,oneshot,FALSE
201975,-1.03,-0.02,-0.17,1.95,9.77,-0.85,oneshot,FALSE
201983,-1.08,-0.09,-0.16,2.32,11.47,-0.43,oneshot,FALSE
201991,-1.08,-0.09,-0.16,-3.66,19.41,-1.04,oneshot,FALSE
201999,-1.12,-0.08,-0.18,-8.97,25.15,-6.35,oneshot,FALSE
202007,-1.17,-0.02,-0.18,-8.97,25.15,-6.35,oneshot,FALSE
202015,-1.27,-0.02,-0.18,-8.73,31.31,-24.29,oneshot,FALSE
202023,-1.35,0.01,-0.17,-6.96,44.25,-44.25,oneshot,FALSE
202031,-1.45,0.02,-0.21,-3.36,58.53,-66.53,oneshot,FALSE
202039,-1.6,0,-0.26,5.07,57.8,-76.48,oneshot,FALSE
202047,-1.66,-0.02,-0.25,11.78,53.47,-72.88,oneshot,FALSE
202055,-1.68,-0.03,-0.25,12.82,52.55,-58.96,oneshot,FALSE
202063,-1.65,-0.05,-0.26,12.08,52.61,-38.88,oneshot,FALSE
202071,-1.6,-0.09,-0.25,9.7,51.09,-19.17,oneshot,FALSE
202079,-1.54,-0.17,-0.33,5.92,43.7,-2.14,oneshot,FALSE
202087,-1.54,-0.17,-0.33,1.83,31.19,14.16,oneshot,FALSE
202095,-1.68,-0.2,-0.24,-6.23,24.9,30.21,oneshot,FALSE
202103,-1.68,-0.2,-0.24,-6.23,24.9,30.21,oneshot,FALSE
202111,-1.67,-0.18,-0.22,-16.66,44.68,57.8,oneshot,FALSE
202119,-1.64,-0.19,-0.23,-16.66,44.68,57.8,oneshot,FALSE
202127,-1.59,-0.2,-0.24,-28.26,40.65,61.77,oneshot,FALSE
202135,-1.58,-0.21,-0.24,-32.04,45.47,57.8,oneshot,FALSE
202143,-1.57,-0.21,-0.25,-34.3,50.29,49.5,oneshot,FALSE
202151,-1.55,-0.2,-0.25,-37.54,56.88,40.71,oneshot,FALSE
202159,-1.5,-0.17,-0.23,-41.32,64.21,34.3,oneshot,FALSE
202167,-1.47,-0.14,-0.25,-44.19,68.66,30.33,oneshot,FALSE
202175,-1.47,-0.1,-0.26,-46.26,70.07,27.47,oneshot,FALSE
202183,-1.47,-0.1,-0.25,-46.75,69.64,26.18,oneshot,FALSE
202191,-1.47,-0.1,-0.25,-46.75,69.64,26.18,oneshot,FALSE
202199,-1.45,-0.1,-0.26,-50.17,74.46,29.24,oneshot,FALSE
202207,-1.39,-0.1,-0.25,-50.17,74.46,29.24,oneshot,FALSE
202215,-1.34,-0.12,-0.23,-53.16,78.61,31.56,oneshot,FALSE
202223,-1.29,-0.12,-0.23,-57.56,83.19,31.31,oneshot,FALSE
202231,-1.24,-0.11,-0.22,-63.11,87.46,29.66,oneshot,FALSE
202239,-1.19,-0.1,-0.22,-67.99,92.16,27.34,oneshot,FALSE
202247,-1.13,-0.09,-0.21,-72.2,97.53,24.66,oneshot,FALSE
202255,-1.03,-0.08,-0.18,-76.29,102.66,21.3,oneshot,FALSE
202263,-0.94,-0.06,-0.17,-80.93,105.16,17.64,oneshot,FALSE
202271,-0.89,-0.03,-0.13,-84.23,104.19,13.61,oneshot,FALSE
202279,-0.85,-0.01,-0.09,-86.24,100.71,10.74,oneshot,FALSE
202287,-0.85,-0.01,-0.09,-88.26,97.6,11.23,oneshot,FALSE
202295,-0.83,0.01,-0.06,-90.03,94.42,13.06,oneshot,FALSE
202303,-0.79,0.03,-0.04,-90.03,94.42,13.06,oneshot,FALSE
202311,-0.74,0.06,-0.01,-91.43,91.06,13.12,oneshot,FALSE
202319,-0.7,0.08,0.02,-92.65,87.89,13,oneshot,FALSE
202327,-0.67,0.1,0.05,-94.18,85.27,13,oneshot,FALSE
202335,-0.66,0.12,0.08,-94.12,85.27,13.18,oneshot,FALSE
202343,-0.63,0.15,0.12,-93.81,88.56,13,oneshot,FALSE
202351,-0.6,0.18,0.15,-94.3,93.14,13.12,oneshot,FALSE
202359,-0.56,0.19,0.21,-93.26,98.08,11.11,oneshot,FALSE
202367,-0.49,0.2,0.27,-90.45,102.17,6.41,oneshot,FALSE
202375,-0.44,0.21,0.31,-88.07,104.06,2.2,oneshot,FALSE
202383,-0.44,0.21,0.31,-85.51,104.43,-0.73,oneshot,FALSE
202391,-0.42,0.25,0.41,-81.6,104.25,-2.81,oneshot,FALSE
202399,-0.42,0.25,0.41,-81.6,104.25,-2.81,oneshot,FALSE
202407,-0.46,0.27,0.47,-76.42,105.83,-1.95,oneshot,FALSE
202415,-0.45,0.28,0.54,-76.42,105.83,-1.95,oneshot,FALSE
202423,-0.43,0.29,0.59,-64.82,108.89,1.04,oneshot,FALSE
202431,-0.4,0.32,0.64,-59.57,113.04,4.27,oneshot,FALSE
202439,-0.36,0.33,0.69,-53.28,116.03,5.68,oneshot,FALSE
202447,-0.33,0.32,0.71,-47.06,117.74,4.33,oneshot,FALSE
202455,-0.32,0.31,0.72,-42.54,119.02,1.04,oneshot,FALSE
202463,-0.33,0.28,0.73,-37.84,119.63,-2.56,oneshot,FALSE
202471,-0.35,0.26,0.8,-32.17,119.69,-6.65,oneshot,FALSE
202479,-0.31,0.3,0.92,-26.31,121.28,-11.47,oneshot,FALSE
202487,-0.31,0.3,0.92,-15.93,118.04,-17.15,oneshot,FALSE
202495,-0.32,0.35,0.99,-1.89,114.07,-24.23,oneshot,FALSE
202503,-0.35,0.37,1.03,-1.89,114.07,-24.23,oneshot,FALSE
202511,-0.38,0.33,1.08,9.64,124.08,-36.93,oneshot,FALSE
202519,-0.4,0.31,1.07,20.45,142.03,-55.73,oneshot,FALSE
202527,-0.47,0.26,0.94,32.29,155.88,-75.01,oneshot,FALSE
202535,-0.53,0.23,0.84,41.63,156.8,-86.79,oneshot,FALSE
202543,-0.75,0.06,0.73,45.78,150.02,-86.24,oneshot,FALSE
202551,-0.69,0.06,0.78,43.27,146.42,-83.8,oneshot,FALSE
202559,-0.7,0.01,0.76,36.62,138.55,-65.67,oneshot,FALSE
202567,-0.82,-0.08,0.74,27.1,133.54,-30.09,oneshot,FALSE
202575,-0.79,-0.09,0.73,14.89,136.17,-6.53,oneshot,FALSE
202583,-0.79,-0.09,0.73,4.46,138.61,3.54,oneshot,FALSE
202591,-0.71,-0.06,0.76,-2.99,139.34,8.85,oneshot,FALSE
202599,-0.67,-0.03,0.76,-2.99,139.34,8.85,oneshot,FALSE
202607,-0.66,0.02,0.73,-8.24,141.91,2.93,oneshot,FALSE
202615,-0.61,0.06,0.72,-8.24,141.91,2.93,oneshot,FALSE
202623,-0.62,0.1,0.71,-7.63,143.74,-6.9,oneshot,FALSE
202631,-0.67,0.1,0.72,-4.21,139.04,-16.91,oneshot,FALSE
202639,-0.7,0.1,0.72,-0.18,135.56,-25.7,oneshot,FALSE
202647,-0.74,0.11,0.74,1.77,135.86,-29.54,oneshot,FALSE
202655,-0.73,0.1,0.74,3.66,139.53,-28.63,oneshot,FALSE
202663,-0.75,0.12,0.76,3.78,143.68,-21.61,oneshot,FALSE
202671,-0.73,0.12,0.81,-0.06,154.6,-6.65,oneshot,FALSE
202679,-0.73,0.12,0.81,-2.81,167.91,8.24,oneshot,FALSE
202687,-0.64,0.18,0.83,-6.47,179.26,21.85,oneshot,FALSE
202695,-0.64,0.18,0.83,-6.47,179.26,21.85,oneshot,FALSE
202703,-0.36,0.22,0.78,-5.8,186.65,20.94,oneshot,FALSE
202711,-0.21,0.21,0.78,-5.8,186.65,20.94,oneshot,FALSE
202719,-0.13,0.18,0.78,8.79,180.3,10.5,oneshot,FALSE
202727,-0.13,0.13,0.79,15.5,172.18,-0.61,oneshot,FALSE
202735,-0.18,0.09,0.8,19.96,166.87,-9.95,oneshot,FALSE
202743,-0.22,0.04,0.79,22.28,166.32,-17.4,oneshot,FALSE
202751,-0.25,0.02,0.8,22.03,169.25,-20.75,oneshot,FALSE
202759,-0.22,0.01,0.82,20.63,172.85,-20.02,oneshot,FALSE
202767,-0.12,0.06,0.84,18.74,175.54,-14.95,oneshot,FALSE
202775,-0.06,0.08,0.85,18.13,175.48,-4.76,oneshot,FALSE
202783,-0.06,0.08,0.85,18.13,173.28,6.59,oneshot,FALSE
202791,-0.01,0.07,0.83,18.62,171.14,14.83,oneshot,FALSE
202799,0.06,0.05,0.81,18.62,171.14,14.83,oneshot,FALSE
202807,0.16,0.02,0.79,19.41,167.54,18.62,oneshot,FALSE
202815,0.22,-0.02,0.76,19.78,159.97,19.35,oneshot,FALSE
202823,0.24,-0.05,0.75,19.47,150.02,17.52,oneshot,FALSE
202831,0.23,-0.07,0.76,17.82,140.5,16.11,oneshot,FALSE
202839,0.19,-0.07,0.77,14.16,133,16.66,oneshot,FALSE
202847,0.19,-0.04,0.77,9.16,130.25,18.92,oneshot,FALSE
202855,0.21,0.01,0.78,4.64,129.64,22.16,oneshot,FALSE
202863,0.24,0.04,0.79,1.71,128.6,25.45,oneshot,FALSE
