timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,label
1763204,-0.97,-0.03,0.16,0.18,15.38,-0.67,halfshot
1763212,-0.98,-0.01,0.15,0.79,14.65,-1.83,halfshot
1763220,-1.00,-0.02,0.15,0.79,14.65,-1.83,halfshot
1763228,-1.02,-0.02,0.14,4.27,17.82,-3.66,halfshot
1763236,-1.02,-0.02,0.15,5.31,20.87,-4.88,halfshot
1763244,-1.00,-0.02,0.14,5.62,23.68,-4.76,halfshot
1763252,-0.99,-0.02,0.16,5.62,24.90,-3.42,halfshot
1763260,-0.98,-0.02,0.17,5.07,23.62,-0.98,halfshot
1763268,-0.99,-0.03,0.17,4.46,20.32,1.34,halfshot
1763276,-0.99,-0.03,0.18,4.15,18.07,2.26,halfshot
1763284,-0.98,-0.03,0.18,3.78,18.07,2.44,halfshot
1763292,-0.98,-0.03,0.18,3.78,18.07,2.44,halfshot
1763300,-0.98,-0.03,0.18,4.82,24.66,-0.73,halfshot
1763308,-0.97,-0.04,0.18,4.82,24.66,-0.73,halfshot
1763316,-0.97,-0.04,0.19,5.80,27.77,-3.60,halfshot
1763324,-0.98,-0.04,0.19,6.84,28.87,-5.86,halfshot
1763332,-0.99,-0.03,0.19,7.14,29.42,-7.57,halfshot
1763340,-0.97,-0.02,0.20,7.02,29.30,-7.69,halfshot
1763348,-0.98,-0.02,0.19,7.14,28.63,-5.98,halfshot
1763356,-0.99,-0.03,0.21,6.77,27.47,-5.07,halfshot
1763364,-1.00,-0.03,0.21,6.16,26.67,-5.07,halfshot
1763372,-1.00,-0.03,0.21,5.13,27.10,-5.00,halfshot
1763380,-0.99,-0.03,0.22,4.09,28.63,-4.70,halfshot
1763388,-0.99,-0.03,0.22,3.48,30.09,-3.91,halfshot
1763396,-0.97,-0.02,0.22,2.99,30.21,-2.62,halfshot
1763404,-0.95,-0.01,0.24,2.99,30.21,-2.62,halfshot
1763412,-0.95,-0.01,0.24,2.87,28.56,-1.89,halfshot
1763420,-0.96,-0.01,0.24,2.87,28.56,-1.89,halfshot
1763428,-0.96,-0.01,0.25,3.60,28.14,-3.48,halfshot
1763436,-0.94,-0.00,0.25,4.33,29.72,-4.64,halfshot
1763444,-0.94,-0.00,0.25,5.68,28.75,-5.00,halfshot
1763452,-0.95,-0.02,0.25,6.96,26.73,-5.37,halfshot
1763460,-0.97,-0.03,0.25,7.26,24.54,-6.47,halfshot
1763468,-0.98,-0.04,0.25,6.90,23.86,-7.14,halfshot
1763476,-0.99,-0.04,0.26,5.49,24.23,-6.59,halfshot
1763484,-0.99,-0.04,0.26,3.60,24.60,-5.62,halfshot
1763492,-0.99,-0.02,0.26,1.95,24.90,-4.58,halfshot
1763500,-0.99,-0.02,0.26,1.95,24.90,-4.58,halfshot
1763508,-0.97,-0.01,0.27,0.79,25.76,-3.66,halfshot
1763516,-0.96,-0.00,0.28,0.79,25.76,-3.66,halfshot
1763524,-0.97,-0.00,0.29,1.28,24.78,-3.66,halfshot
1763532,-0.98,-0.01,0.30,1.65,24.54,-4.33,halfshot
1763540,-0.99,-0.01,0.30,2.20,26.37,-5.13,halfshot
1763548,-1.00,-0.01,0.30,2.69,28.75,-5.55,halfshot
1763556,-1.00,-0.02,0.31,3.30,31.13,-5.31,halfshot
1763564,-1.01,-0.02,0.31,3.42,33.94,-5.25,halfshot
1763572,-1.01,-0.03,0.31,2.99,37.72,-5.49,halfshot
1763580,-1.00,-0.02,0.31,2.93,42.11,-5.80,halfshot
1763588,-1.00,-0.02,0.31,2.69,45.29,-5.92,halfshot
1763596,-0.96,-0.00,0.32,2.81,45.41,-4.64,halfshot
1763604,-0.93,0.01,0.33,2.81,45.41,-4.64,halfshot
1763612,-0.92,0.00,0.34,2.93,42.54,-2.38,halfshot
1763620,-0.94,-0.01,0.34,3.05,38.39,-1.53,halfshot
1763628,-0.94,-0.01,0.34,3.30,35.64,-3.42,halfshot
1763636,-0.95,-0.01,0.35,3.60,36.01,-6.16,halfshot
1763644,-0.96,-0.01,0.35,3.72,38.15,-7.93,halfshot
1763652,-0.96,-0.01,0.36,3.60,40.47,-8.24,halfshot
1763660,-0.95,-0.00,0.38,3.05,41.69,-7.02,halfshot
1763668,-0.95,0.00,0.39,2.56,41.08,-4.82,halfshot
1763676,-0.94,-0.00,0.40,1.89,39.98,-3.36,halfshot
1763684,-0.94,-0.00,0.40,1.16,40.22,-2.93,halfshot
1763692,-0.93,0.01,0.42,1.16,40.83,-2.38,halfshot
1763700,-0.93,0.01,0.42,1.16,40.83,-2.38,halfshot
1763708,-0.91,0.01,0.42,1.89,41.20,-1.65,halfshot
1763716,-0.91,0.00,0.42,0.00,0.00,ovf,halfshot
1763724,-0.93,-0.01,0.41,3.66,41.56,-2.93,halfshot
1763732,-0.94,-0.02,0.41,4.15,43.03,-4.46,halfshot
1763740,-0.95,-0.02,0.41,3.97,45.41,-5.86,halfshot
1763748,-0.94,-0.01,0.42,3.48,47.85,-6.10,halfshot
1763756,-0.95,-0.01,0.43,2.87,49.74,-5.68,halfshot
1763764,-0.95,-0.01,0.44,2.14,51.64,-5.49,halfshot
1763772,-0.94,-0.01,0.46,1.83,54.57,-5.49,halfshot
1763780,-0.91,0.02,0.47,1.46,57.92,-5.07,halfshot
1763788,-0.91,0.02,0.47,1.46,57.92,-5.07,halfshot
1763796,-0.88,0.04,0.48,3.54,59.20,-3.54,halfshot
1763804,-0.88,0.04,0.50,3.54,59.20,-3.54,halfshot
1763812,-0.87,0.04,0.51,5.00,58.11,-3.36,halfshot
1763820,-0.86,0.03,0.52,6.10,56.95,-3.30,halfshot
1763828,-0.88,0.02,0.52,7.08,55.73,-3.05,halfshot
1763836,-0.88,0.00,0.53,7.26,56.40,-3.36,halfshot
1763844,-0.89,-0.00,0.54,6.47,58.65,-4.70,halfshot
1763852,-0.88,0.00,0.55,5.74,61.65,-5.98,halfshot
1763860,-0.87,0.01,0.56,4.70,64.76,-5.62,halfshot
1763868,-0.86,0.02,0.57,3.97,66.89,-3.78,halfshot
1763876,-0.84,0.02,0.58,3.72,68.30,-0.85,halfshot
1763884,-0.84,0.02,0.58,3.36,69.52,1.34,halfshot
1763892,-0.83,0.01,0.58,2.93,70.43,2.62,halfshot
1763900,-0.83,0.01,0.59,2.93,70.43,2.62,halfshot
1763908,-0.81,0.01,0.59,2.50,72.27,2.99,halfshot
1763916,-0.80,0.01,0.60,2.50,72.27,2.99,halfshot
1763924,-0.78,0.01,0.61,2.81,74.89,5.00,halfshot
1763932,-0.76,0.02,0.62,3.17,72.88,5.13,halfshot
1763940,-0.75,0.01,0.63,4.03,69.52,4.64,halfshot
1763948,-0.75,0.00,0.63,3.97,65.73,3.42,halfshot
1763956,-0.76,-0.01,0.63,3.78,63.42,2.44,halfshot
1763964,-0.77,-0.02,0.63,3.48,62.62,1.65,halfshot
1763972,-0.76,-0.03,0.64,2.99,63.11,0.24,halfshot
1763980,-0.76,-0.03,0.64,2.50,63.29,-0.79,halfshot
1763988,-0.74,-0.02,0.65,2.01,63.17,-0.79,halfshot
1763996,-0.74,-0.02,0.65,2.01,63.17,-0.79,halfshot
1764004,-0.71,-0.00,0.66,1.65,62.74,1.59,halfshot
1764012,-0.70,-0.01,0.67,1.65,62.74,1.59,halfshot
1764020,-0.69,-0.01,0.68,1.10,60.97,1.22,halfshot
1764028,-0.68,-0.02,0.68,0.12,59.14,-0.49,halfshot
1764036,-0.69,-0.03,0.70,-1.10,58.11,-1.34,halfshot
1764044,-0.69,-0.02,0.71,-2.75,57.74,-1.83,halfshot
1764052,-0.67,-0.01,0.72,-4.15,57.92,-1.89,halfshot
1764060,-0.67,0.01,0.73,-4.70,58.23,-0.79,halfshot
1764068,-0.67,0.01,0.74,-4.64,58.41,1.10,halfshot
1764076,-0.65,0.02,0.75,-4.03,58.72,1.53,halfshot
1764084,-0.65,0.02,0.75,-4.03,58.72,1.53,halfshot
1764092,-0.64,0.03,0.73,-2.26,60.36,1.16,halfshot
1764100,-0.61,0.02,0.75,-2.26,60.36,1.16,halfshot
1764108,-0.61,0.02,0.75,-1.95,60.24,3.91,halfshot
1764116,-0.60,0.02,0.75,-1.04,58.47,5.68,halfshot
1764124,-0.59,0.01,0.75,-0.18,56.09,6.10,halfshot
1764132,-0.58,-0.00,0.76,0.12,52.55,5.80,halfshot
1764140,-0.59,-0.00,0.77,0.24,48.65,4.39,halfshot
1764148,-0.60,-0.00,0.77,0.37,45.84,2.32,halfshot
1764156,-0.58,0.01,0.77,-0.31,45.41,1.04,halfshot
1764164,-0.57,0.01,0.79,-0.61,45.41,0.43,halfshot
1764172,-0.56,0.02,0.79,-0.37,44.49,-0.43,halfshot
1764180,-0.56,0.02,0.79,0.61,42.66,-1.10,halfshot
1764188,-0.52,0.03,0.81,2.69,39.37,-2.08,halfshot
1764196,-0.51,0.03,0.79,2.69,39.37,-2.08,halfshot
1764204,-0.50,0.02,0.80,5.00,35.16,-4.27,halfshot
1764212,-0.50,0.01,0.80,5.00,35.16,-4.27,halfshot
1764220,-0.52,0.00,0.80,7.08,28.14,-2.87,halfshot
1764228,-0.53,-0.01,0.82,7.14,25.82,-1.04,halfshot
1764236,-0.51,-0.01,0.82,5.86,23.86,-0.12,halfshot
1764244,-0.49,-0.01,0.81,5.25,20.81,0.92,halfshot
1764252,-0.47,-0.01,0.81,5.13,16.17,2.44,halfshot
1764260,-0.47,-0.01,0.80,5.31,10.99,2.56,halfshot
1764268,-0.47,-0.00,0.80,5.31,6.23,1.53,halfshot
1764276,-0.47,-0.00,0.80,5.13,1.71,1.22,halfshot
1764284,-0.47,-0.00,0.81,5.13,-2.81,1.40,halfshot
1764292,-0.47,-0.00,0.81,5.13,-2.81,1.40,halfshot
1764300,-0.50,-0.01,0.81,5.25,-8.79,1.28,halfshot
1764308,-0.51,0.00,0.82,5.25,-8.79,1.28,halfshot
1764316,-0.51,0.01,0.82,4.33,-10.93,1.53,halfshot
1764324,-0.51,0.01,0.82,3.97,-12.76,2.01,halfshot
1764332,-0.50,0.01,0.81,4.39,-15.38,2.01,halfshot
1764340,-0.50,0.02,0.81,5.19,-18.80,1.95,halfshot
1764348,-0.50,0.01,0.80,6.04,-21.91,1.53,halfshot
1764356,-0.51,0.01,0.80,7.02,-25.45,0.37,halfshot
1764364,-0.54,0.00,0.81,7.69,-29.30,-1.77,halfshot
1764372,-0.56,0.00,0.81,7.69,-32.47,-3.72,halfshot
1764380,-0.56,0.00,0.81,7.75,-34.06,-3.42,halfshot
1764388,-0.57,0.00,0.80,7.75,-35.46,-1.40,halfshot
1764396,-0.58,-0.00,0.80,7.75,-35.46,-1.40,halfshot
1764404,-0.59,-0.00,0.80,7.63,-36.87,0.12,halfshot
1764412,-0.59,-0.00,0.80,7.69,-37.78,1.40,halfshot
1764420,-0.60,-0.01,0.80,7.57,-37.60,1.95,halfshot
1764428,-0.59,-0.02,0.79,6.84,-36.62,0.98,halfshot
1764436,-0.58,-0.01,0.78,6.23,-35.77,-0.67,halfshot
1764444,-0.56,-0.01,0.76,6.35,-36.50,-1.65,halfshot
1764452,-0.55,-0.01,0.75,6.47,-40.10,-1.59,halfshot
1764460,-0.54,-0.01,0.74,6.84,-45.78,-1.40,halfshot
1764468,-0.53,-0.02,0.72,7.14,-53.16,-0.92,halfshot
1764476,-0.53,-0.02,0.72,6.77,-61.52,-0.61,halfshot
1764484,-0.54,-0.03,0.69,5.86,-70.31,-0.55,halfshot
1764492,-0.54,-0.03,0.69,5.86,-70.31,-0.55,halfshot
1764500,-0.56,-0.06,0.69,4.09,-93.75,-1.46,halfshot
1764508,-0.56,-0.05,0.67,0.00,0.00,0.00,halfshot
1764516,-0.55,-0.05,0.66,-1.59,-89.72,-2.75,halfshot
1764524,-0.55,-0.04,0.65,-3.60,-96.07,-4.21,halfshot
1764532,-0.58,-0.03,0.64,-5.07,-103.45,-6.47,halfshot
1764540,-0.63,-0.02,0.60,-6.77,-111.51,-9.83,halfshot
1764548,-0.70,-0.02,0.58,-7.63,-119.02,-13.06,halfshot
1764556,-0.81,-0.03,0.56,-8.54,-124.63,-14.71,halfshot
1764564,-0.89,-0.03,0.58,-10.01,-126.95,-13.55,halfshot
1764572,-0.93,-0.01,0.59,-12.39,-124.63,-9.40,halfshot
1764580,-0.93,-0.01,0.59,-12.39,-124.63,-9.40,halfshot
1764588,-0.96,-0.00,0.59,-14.95,-112.79,4.27,halfshot
1764596,-0.94,0.03,0.60,-14.95,-112.79,4.27,halfshot
1764604,-0.92,0.07,0.61,-14.34,-105.90,8.73,halfshot
1764612,-0.92,0.08,0.61,-11.47,-99.98,10.07,halfshot
1764620,-0.93,0.09,0.60,-7.02,-93.57,6.77,halfshot
1764628,-0.95,0.09,0.58,-2.87,-85.33,1.71,halfshot
1764636,-0.94,0.09,0.58,0.73,-75.62,-2.14,halfshot
1764644,-0.93,0.09,0.56,3.66,-66.77,-3.36,halfshot
1764652,-0.93,0.07,0.53,6.16,-61.83,-2.56,halfshot
1764660,-0.94,0.05,0.51,8.18,-59.75,-1.59,halfshot
1764668,-0.94,0.03,0.48,9.03,-57.13,-1.46,halfshot
1764676,-0.94,0.03,0.48,8.85,-53.59,-0.85,halfshot
1764684,-0.93,0.02,0.46,7.75,-50.66,0.18,halfshot
1764692,-0.91,-0.00,0.45,7.75,-50.66,0.18,halfshot
1764700,-0.90,-0.02,0.44,5.92,-48.28,0.06,halfshot
1764708,-0.87,-0.03,0.43,5.92,-48.28,0.06,halfshot
1764716,-0.86,-0.03,0.42,0.92,-48.89,0.55,halfshot
1764724,-0.85,-0.04,0.41,-1.53,-52.73,0.37,halfshot
1764732,-0.84,-0.04,0.39,-3.97,-57.19,-0.06,halfshot
1764740,-0.83,-0.03,0.39,-5.68,-61.71,-0.61,halfshot
1764748,-0.83,-0.02,0.39,-6.96,-66.16,-1.46,halfshot
1764756,-0.83,-0.02,0.38,-8.06,-70.56,-2.26,halfshot
1764764,-0.86,-0.02,0.38,-8.24,-73.12,-3.66,halfshot
1764772,-0.86,-0.02,0.38,-8.42,-73.43,-5.98,halfshot
1764780,-0.88,-0.00,0.36,-8.30,-72.69,-7.39,halfshot
1764788,-0.88,-0.00,0.36,-8.30,-72.69,-7.39,halfshot
1764796,-0.98,-0.00,0.36,-8.42,-65.37,-8.36,halfshot
1764804,-1.01,0.01,0.35,-8.42,-65.37,-8.36,halfshot
1764812,-1.02,0.02,0.34,-9.64,-61.65,-5.86,halfshot
1764820,-1.01,0.04,0.33,-9.89,-58.11,-2.01,halfshot
1764828,-1.00,0.05,0.32,-9.52,-55.18,2.20,halfshot
1764836,-0.97,0.06,0.31,-8.48,-52.86,5.07,halfshot
1764844,-0.94,0.07,0.29,-7.08,-52.61,6.35,halfshot
1764852,-0.92,0.06,0.28,-4.94,-54.87,6.71,halfshot
1764860,-0.95,0.05,0.27,-2.87,-58.84,5.86,halfshot
1764868,-0.98,0.03,0.25,-1.53,-62.81,2.99,halfshot
1764876,-0.98,0.03,0.25,-1.53,-62.81,2.99,halfshot
1764884,-0.99,0.02,0.24,-1.71,-66.10,0.18,halfshot
1764892,-1.00,0.02,0.23,-1.71,-66.10,0.18,halfshot
1764900,-1.01,0.01,0.22,-2.32,-65.98,1.53,halfshot
1764908,-1.01,0.02,0.22,-2.75,-63.42,2.26,halfshot
1764916,-0.99,0.02,0.21,-3.23,-60.24,3.30,halfshot
1764924,-0.97,0.03,0.21,-2.75,-57.74,4.46,halfshot
1764932,-0.97,0.02,0.20,-1.46,-55.24,5.25,halfshot
1764940,-0.96,0.03,0.19,0.24,-53.16,4.76,halfshot
1764948,-0.96,0.02,0.19,1.77,-50.84,4.21,halfshot
1764956,-0.99,0.04,0.17,1.10,-49.99,4.82,halfshot
1764964,-0.98,0.03,0.17,-0.24,-51.21,6.84,halfshot
1764972,-0.98,0.03,0.17,0.12,-54.20,8.67,halfshot
1764980,-1.00,0.02,0.15,-0.24,-56.40,9.58,halfshot
1764988,-1.00,0.02,0.15,-0.24,-56.40,9.58,halfshot
1764996,-1.01,0.01,0.13,-1.53,-56.76,10.07,halfshot
1765004,-1.00,0.01,0.13,-1.53,-56.76,10.07,halfshot
1765012,-1.02,0.00,0.12,-2.99,-56.70,11.72,halfshot
1765020,-1.01,0.00,0.11,-4.03,-56.21,13.06,halfshot
1765028,-1.00,0.01,0.10,-5.07,-54.26,14.16,halfshot
1765036,-0.98,0.02,0.10,-5.49,-51.64,15.01,halfshot
1765044,-0.98,0.03,0.10,-4.94,-50.17,15.50,halfshot
1765052,-1.00,0.03,0.09,-3.48,-48.40,14.10,halfshot
1765060,-1.03,0.02,0.08,-1.10,-44.74,10.99,halfshot
1765068,-1.04,-0.00,0.07,1.83,-37.84,7.93,halfshot
1765076,-1.04,-0.00,0.07,1.83,-37.84,7.93,halfshot
1765084,-1.02,0.01,0.07,5.62,-15.99,8.06,halfshot
1765092,-0.98,0.01,0.07,0.00,0.00,0.00,halfshot
1765100,-0.94,0.01,0.08,6.71,-9.40,10.86,halfshot
1765108,-0.91,0.01,0.08,8.24,-9.09,12.88,halfshot
1765116,-0.90,-0.00,0.07,9.34,-12.63,12.94,halfshot
1765124,-0.91,-0.01,0.07,9.89,-17.15,11.23,halfshot
1765132,-0.92,-0.02,0.07,9.83,-20.45,8.54,halfshot
1765140,-0.91,-0.02,0.07,9.03,-21.36,6.35,halfshot
1765148,-0.92,-0.01,0.08,8.00,-20.26,5.68,halfshot
1765156,-0.91,-0.00,0.08,7.02,-19.29,5.62,halfshot
1765164,-0.90,-0.00,0.07,6.71,-20.02,5.80,halfshot
1765172,-0.90,-0.00,0.07,6.90,-21.73,6.29,halfshot
1765180,-0.89,0.00,0.07,7.20,-23.74,7.14,halfshot
1765188,-0.88,0.00,0.08,7.20,-23.74,7.14,halfshot
1765196,-0.87,-0.01,0.09,7.45,-24.84,7.75,halfshot
1765204,-0.84,0.00,0.08,6.84,-24.96,8.12,halfshot
1765212,-0.83,0.01,0.09,7.20,-25.88,8.79,halfshot
1765220,-0.83,0.01,0.08,8.06,-28.32,8.61,halfshot
1765228,-0.86,0.01,0.05,8.30,-32.35,6.96,halfshot
1765236,-0.90,-0.00,0.03,8.18,-36.32,4.15,halfshot
1765244,-0.92,-0.00,0.02,7.20,-39.12,1.65,halfshot
1765252,-0.91,0.00,0.01,4.94,-41.69,1.95,halfshot
1765260,-0.89,0.02,0.00,2.44,-45.17,5.80,halfshot
1765268,-0.89,0.02,0.00,1.10,-50.42,11.90,halfshot
1765276,-0.87,0.02,-0.01,0.55,-56.46,18.74,halfshot
1765284,-0.87,0.02,-0.01,0.55,-56.46,18.74,halfshot
1765292,-0.90,0.04,-0.01,0.85,-59.39,20.69,halfshot
1765300,-0.93,0.03,-0.01,0.85,-59.39,20.69,halfshot
1765308,-0.94,0.02,-0.02,9.09,-57.37,15.63,halfshot
1765316,-0.94,0.00,-0.04,13.98,-51.64,12.15,halfshot
1765324,-0.97,-0.01,-0.06,17.64,-45.10,11.29,halfshot
1765332,-1.01,-0.02,-0.07,20.81,-38.94,10.86,halfshot
1765340,-1.04,-0.01,-0.08,23.74,-31.74,9.95,halfshot
1765348,-1.04,-0.01,-0.08,26.00,-23.19,9.83,halfshot
1765356,-0.99,-0.01,-0.08,26.55,-14.40,12.33,halfshot
1765364,-0.93,0.01,-0.07,26.43,-10.38,18.25,halfshot
1765372,-0.93,0.01,-0.07,26.43,-10.38,18.25,halfshot
1765380,-0.90,-0.01,-0.05,27.71,-18.86,30.94,halfshot
1765388,-0.90,-0.03,-0.04,27.71,-18.86,30.94,halfshot
1765396,-0.89,-0.04,-0.05,27.47,-24.29,32.35,halfshot
1765404,-0.90,-0.06,-0.05,28.20,-28.99,30.46,halfshot
1765412,-0.93,-0.06,-0.07,28.93,-32.35,25.15,halfshot
1765420,-1.00,-0.06,-0.09,30.27,-32.78,19.53,halfshot
1765428,-1.03,-0.05,-0.10,31.31,-27.83,15.20,halfshot
1765436,-1.04,-0.01,-0.11,32.41,-19.47,12.51,halfshot
1765444,-1.05,-0.01,-0.12,35.71,-11.84,11.72,halfshot
1765452,-1.04,-0.02,-0.12,39.00,-5.37,11.60,halfshot
1765460,-1.02,-0.02,-0.13,42.30,0.18,12.70,halfshot
1765468,-1.02,-0.02,-0.13,46.57,3.60,15.50,halfshot
1765476,-0.98,-0.02,-0.14,51.21,4.94,18.92,halfshot
1765484,-0.97,-0.05,-0.14,51.21,4.94,18.92,halfshot
1765492,-0.99,-0.10,-0.15,54.08,5.68,17.15,halfshot
1765500,-1.01,-0.14,-0.15,54.08,5.68,17.15,halfshot
1765508,-1.02,-0.16,-0.15,52.31,12.94,13.18,halfshot
1765516,-1.01,-0.15,-0.15,48.95,17.94,8.42,halfshot
1765524,-1.01,-0.12,-0.14,46.33,20.63,4.39,halfshot
1765532,-1.02,-0.10,-0.13,44.86,22.28,2.99,halfshot
1765540,-0.98,-0.06,-0.13,44.31,24.66,3.85,halfshot
1765548,-0.92,-0.02,-0.13,44.56,26.79,8.67,halfshot
1765556,-0.90,-0.01,-0.13,47.00,26.00,16.60,halfshot
1765564,-0.90,-0.01,-0.13,51.03,22.03,23.01,halfshot
1765572,-0.91,-0.06,-0.15,55.54,17.64,23.68,halfshot
1765580,-0.91,-0.06,-0.15,55.54,17.64,23.68,halfshot
1765588,-0.97,-0.12,-0.15,58.53,15.20,7.57,halfshot
1765596,-1.01,-0.14,-0.15,58.53,15.20,7.57,halfshot
1765604,-1.03,-0.14,-0.14,58.78,19.10,-3.11,halfshot
1765612,-1.05,-0.13,-0.15,57.80,25.09,-11.54,halfshot
1765620,-1.04,-0.12,-0.15,56.09,32.84,-16.30,halfshot
1765628,-0.98,-0.07,-0.14,53.83,39.49,-16.36,halfshot
1765636,-0.91,0.00,-0.16,52.92,40.65,-10.44,halfshot
1765644,-0.90,0.00,-0.18,55.18,35.34,-1.34,halfshot
1765652,-0.91,-0.03,-0.20,57.86,26.49,6.59,halfshot
1765660,-0.92,-0.07,-0.20,59.94,17.70,10.50,halfshot
1765668,-0.92,-0.07,-0.20,61.10,11.11,9.70,halfshot
1765676,-0.95,-0.10,-0.21,60.42,8.36,5.19,halfshot
1765684,-0.99,-0.12,-0.23,60.42,8.36,5.19,halfshot
1765692,-1.04,-0.14,-0.23,57.68,9.64,-1.40,halfshot
1765700,-1.06,-0.13,-0.26,54.32,14.77,-6.96,halfshot
1765708,-1.06,-0.13,-0.28,50.05,21.79,-8.24,halfshot
1765716,-1.03,-0.14,-0.28,45.29,28.69,-4.21,halfshot
1765724,-0.95,-0.08,-0.27,40.65,32.04,3.23,halfshot
1765732,-0.87,-0.01,-0.24,39.73,28.02,11.35,halfshot
1765740,-0.88,-0.05,-0.24,42.91,15.75,16.36,halfshot
1765748,-0.89,-0.07,-0.24,44.74,2.44,17.82,halfshot
1765756,-0.96,-0.09,-0.28,45.41,-6.77,16.54,halfshot
1765764,-0.96,-0.09,-0.28,45.41,-9.64,12.39,halfshot
1765772,-1.03,-0.11,-0.34,44.56,-7.57,7.69,halfshot
1765780,-1.03,-0.11,-0.34,44.56,-7.57,7.69,halfshot
1765788,-1.11,-0.13,-0.32,42.11,12.39,3.97,halfshot
1765796,-1.12,-0.13,-0.33,42.11,12.39,3.97,halfshot
1765804,-1.12,-0.13,-0.33,35.46,7.63,5.37,halfshot
1765812,-1.09,-0.12,-0.32,32.29,11.84,8.42,halfshot
1765820,-1.05,-0.10,-0.31,30.15,14.65,11.78,halfshot
1765828,-1.00,-0.07,-0.28,29.05,15.87,13.85,halfshot
1765836,-0.98,-0.05,-0.27,29.54,13.18,13.55,halfshot
1765844,-1.00,-0.07,-0.27,32.10,6.16,9.70,halfshot
1765852,-1.04,-0.09,-0.26,33.87,-1.28,3.97,halfshot
1765860,-1.07,-0.08,-0.26,34.30,-6.10,-0.79,halfshot
1765868,-1.07,-0.08,-0.26,34.30,-6.10,-0.79,halfshot
1765876,-1.09,-0.10,-0.25,33.51,-5.07,-2.99,halfshot
1765884,-1.08,-0.09,-0.25,33.51,-5.07,-2.99,halfshot
1765892,-1.06,-0.10,-0.24,32.78,-2.62,-2.62,halfshot
1765900,-1.04,-0.11,-0.25,31.80,-1.22,-3.42,halfshot
1765908,-1.04,-0.10,-0.26,30.70,-0.61,-5.37,halfshot
1765916,-1.06,-0.11,-0.26,29.17,0.00,-8.48,halfshot
1765924,-1.07,-0.11,-0.26,27.16,-0.18,-11.41,halfshot
1765932,-1.08,-0.11,-0.26,25.27,-2.50,-12.82,halfshot
1765940,-1.08,-0.15,-0.27,23.56,-5.43,-11.35,halfshot
1765948,-1.08,-0.11,-0.26,20.94,-6.65,-5.19,halfshot
1765956,-1.08,-0.13,-0.23,18.80,-6.84,0.06,halfshot
1765964,-1.08,-0.13,-0.23,15.99,-5.62,2.38,halfshot
1765972,-1.06,-0.12,-0.23,13.24,-3.66,2.99,halfshot
1765980,-1.05,-0.12,-0.22,13.24,-3.66,2.99,halfshot
1765988,-1.04,-0.11,-0.20,11.29,-3.30,2.44,halfshot
1765996,-1.04,-0.10,-0.20,10.19,-5.00,0.73,halfshot
1766004,-1.05,-0.09,-0.20,9.46,-7.14,-0.73,halfshot
1766012,-1.03,-0.08,-0.19,9.22,-8.36,-0.24,halfshot
1766020,-1.00,-0.07,-0.18,9.70,-9.46,1.22,halfshot
1766028,-0.99,-0.08,-0.19,10.56,-11.54,2.69,halfshot
1766036,-0.99,-0.10,-0.19,11.11,-13.92,2.62,halfshot
1766044,-1.00,-0.11,-0.20,10.86,-16.42,0.73,halfshot
1766052,-1.03,-0.11,-0.22,10.31,-17.94,-2.81,halfshot
1766060,-1.03,-0.11,-0.22,9.95,-18.68,-6.53,halfshot
1766068,-1.06,-0.17,-0.18,10.74,-20.02,-12.51,halfshot
1766076,-1.06,-0.17,-0.18,10.74,-20.02,-12.51,halfshot
1766084,-1.05,-0.09,-0.24,9.46,-19.65,-5.19,halfshot
1766092,-1.03,-0.09,-0.22,9.46,-19.65,-5.19,halfshot
1766100,-1.03,-0.10,-0.20,8.36,-12.76,-1.71,halfshot
1766108,-1.03,-0.09,-0.21,7.81,-10.93,-3.11,halfshot
1766116,-1.03,-0.08,-0.21,7.08,-11.23,-5.55,halfshot
1766124,-1.04,-0.07,-0.21,6.90,-12.15,-7.63,halfshot
1766132,-1.05,-0.03,-0.19,7.32,-13.24,-9.22,halfshot
1766140,-1.06,-0.00,-0.18,9.16,-14.28,-9.95,halfshot
1766148,-1.07,0.01,-0.19,12.02,-15.14,-9.95,halfshot
1766156,-1.07,-0.00,-0.22,15.69,-15.87,-9.77,halfshot
1766164,-1.07,-0.00,-0.22,15.69,-15.87,-9.77,halfshot
1766172,-1.09,-0.05,-0.25,19.65,-16.30,-10.80,halfshot
1766180,-1.09,-0.10,-0.26,19.65,-16.30,-10.80,halfshot
1766188,-1.09,-0.12,-0.26,17.33,-14.83,-12.70,halfshot
1766196,-1.06,-0.09,-0.27,13.55,-11.47,-13.55,halfshot
1766204,-0.94,-0.07,-0.25,11.23,-7.87,-11.60,halfshot
1766212,-0.99,-0.05,-0.23,10.19,-8.00,-6.04,halfshot
1766220,-1.03,-0.10,-0.20,9.40,-10.07,-5.00,halfshot
1766228,-0.99,-0.09,-0.22,4.88,-9.22,-7.87,halfshot
1766236,-0.96,-0.08,-0.25,1.83,-10.19,-6.71,halfshot
1766244,-0.99,-0.10,-0.24,0.24,-12.33,-3.30,halfshot
1766252,-1.00,-0.10,-0.25,-2.62,-11.54,-0.24,halfshot
1766260,-1.00,-0.10,-0.25,-6.10,-8.48,1.16,halfshot
1766268,-0.99,-0.09,-0.22,-8.18,-6.47,0.98,halfshot
1766276,-0.98,-0.07,-0.25,0.00,0.00,ovf,halfshot
